CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,DurationDays,Canceled,Revenue
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1677
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1362
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2964
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1091
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1450
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2100
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2369
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1327
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2371
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1019
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2387
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1607
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1037
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1458
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1252
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2305
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1753
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2014
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2650
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1255
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1129
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1344
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2629
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1010
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1870
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2231
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2056
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1999
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2775
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1858
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1309
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1219
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2196
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1659
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1046
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2609
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2926
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2236
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1709
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1641
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1332
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1938
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2517
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2008
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1404
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2871
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1250
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2266
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2366
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1232
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1620
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2562
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1692
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2192
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1527
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1692
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2808
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1701
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2862
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1313
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1864
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1383
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1389
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1666
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1276
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2406
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1875
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1326
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1548
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1691
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1527
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2240
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1000
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1052
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1005
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2877
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2132
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1489
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2031
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2134
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2211
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1968
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1866
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2064
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1519
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1313
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1454
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2126
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2312
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1155
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1020
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2684
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1651
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2534
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2920
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2527
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2521
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1941
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1415
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1684
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2974
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2026
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2901
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1434
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2312
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1001
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1833
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2769
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2185
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1223
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2429
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2145
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1851
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2422
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1883
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1337
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1364
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2351
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2585
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2190
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2659
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1250
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1020
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1374
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1690
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1088
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2698
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1817
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2408
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1181
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2671
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1021
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2052
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2904
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1136
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1094
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1090
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1509
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1020
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1712
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2735
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1163
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1948
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1972
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1549
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1375
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1981
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2040
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2285
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2812
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1184
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2468
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1452
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1363
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1969
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1407
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1908
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1912
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2303
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2539
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1876
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2806
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2513
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1780
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2754
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1922
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1395
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2065
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2397
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1672
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2557
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2584
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2328
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1293
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2470
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1541
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2543
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1999
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1242
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1797
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1772
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2837
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2519
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1995
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2971
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2427
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1740
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1631
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2120
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2152
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1687
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1066
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2011
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1067
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2375
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2812
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1623
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2488
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2805
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1759
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2299
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1549
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2333
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1674
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2637
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1684
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1128
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1482
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2956
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2348
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2261
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1170
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2119
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2351
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1816
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1813
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1605
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2753
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1324
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2216
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1112
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2905
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1915
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2968
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2844
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2803
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1738
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2064
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1736
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2340
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1816
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1772
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2648
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2393
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1450
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1116
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2670
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2520
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2075
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1717
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2844
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2263
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2783
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2762
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1728
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1851
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2787
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2855
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1326
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2532
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2882
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1262
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1284
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1260
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2958
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1193
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2531
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1004
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2540
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2262
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1769
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2664
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1713
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2124
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2661
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2727
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1913
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2882
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2856
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1220
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2897
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1843
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1212
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2179
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1616
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2387
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1282
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2087
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1802
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1394
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1731
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1188
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2547
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2430
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1536
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1434
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2522
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1793
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1738
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2760
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1641
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1699
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1659
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1110
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1354
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1194
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1092
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2826
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2746
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2131
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1321
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2066
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2563
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1837
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1404
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1329
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2419
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1782
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2053
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2383
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1306
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1966
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2204
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1379
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2705
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2941
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2827
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1021
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2322
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2514
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2894
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2862
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2170
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2172
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1394
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2340
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1839
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1001
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2730
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2834
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2525
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1039
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1720
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2403
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1407
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2258
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2190
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1487
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2730
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2374
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2707
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2854
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1451
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2651
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1551
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2860
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2548
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1562
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2452
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1519
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2551
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2394
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1931
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2027
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1021
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1220
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1413
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2966
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1469
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2487
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1919
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2957
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1380
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2647
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1093
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1082
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2520
